timestamp,wall_time,event,state,frame_seq,image,x,y,z,roll,pitch,yaw,waypoint_x,waypoint_y,waypoint_z,waypoint_yaw,waypoint_max_speed_mps,detected_gates,gate_widths_m,gate_reprojection_errors_px,gate_world_centers_m,message
1779187817.8021374,1779187817.8228192,pose,IDLE,,,0.319327712059021,0.6381263136863708,0.846656322479248,-15.426830291748047,8.194329261779785,131.67202758789062,,,,,,,,,,
1779187817.9045372,1779187817.904822,pose,IDLE,,,0.2968374192714691,0.630897581577301,0.7427423596382141,-3.9960262775421143,10.73990535736084,140.87591552734375,,,,,,,,,,
1779187817.9309404,1779187817.9340816,frame,IDLE,188,img_000188.png,,,,,,,,,,,,,,,,
1779187818.002228,1779187818.00236,pose,IDLE,,,0.2846244275569916,0.6080775856971741,0.636676549911499,56.9242057800293,71.37379455566406,139.9265899658203,,,,,,,,,,
1779187818.1023493,1779187818.1026094,pose,IDLE,,,0.3543814420700073,0.6042494177818298,0.4548783302307129,-43.05028533935547,67.47567749023438,-86.9063949584961,,,,,,,,,,
1779187817.9309404,1779187818.1564736,detection_2d,IDLE,188,,,,,,,,,,,,,0,,,,
1779187817.9309404,1779187818.1566966,gate_3d,IDLE,188,,,,,,,,,,,,,0,[],[],,
1779187818.2018592,1779187818.201983,pose,IDLE,,,0.49690306186676025,0.6673159003257751,0.197934091091156,-18.225082397460938,-1.119372844696045,-109.16160583496094,,,,,,,,,,
1779187818.3104708,1779187818.3107076,pose,IDLE,,,0.641402006149292,0.6894488334655762,-0.008603420108556747,24.809648513793945,-48.44224166870117,-102.48638916015625,,,,,,,,,,
1779187818.40133,1779187818.4014711,pose,IDLE,,,0.8067997097969055,0.6684625148773193,-0.16581758856773376,-35.426856994628906,54.44780349731445,-72.40913391113281,,,,,,,,,,
1779187818.501029,1779187818.5013008,pose,IDLE,,,0.8921239376068115,0.8756973147392273,0.032567717134952545,-51.01214599609375,54.22947311401367,7.45704460144043,,,,,,,,,,
1779187818.601751,1779187818.6019988,pose,IDLE,,,0.9247059226036072,1.0678688287734985,0.053216271102428436,-9.961048126220703,7.365469932556152,16.51532554626465,,,,,,,,,,
1779187818.701441,1779187818.7015743,pose,IDLE,,,0.9458600282669067,1.2629365921020508,0.01628929376602173,21.28412628173828,-6.7158355712890625,47.38242721557617,,,,,,,,,,
1779187818.8007,1779187818.8008387,pose,IDLE,,,0.9982393383979797,1.407012939453125,-0.08335503190755844,-87.72406768798828,-7.9027557373046875,-111.19939422607422,,,,,,,,,,
1779187818.900525,1779187818.9006438,pose,IDLE,,,1.0528939962387085,1.4533199071884155,-0.12876567244529724,12.703661918640137,18.7322998046875,162.43429565429688,,,,,,,,,,
1779187819.0003583,1779187819.0005538,pose,IDLE,,,1.2151994705200195,1.5357214212417603,-0.14890488982200623,37.24032211303711,-11.14516544342041,90.1952896118164,,,,,,,,,,
1779187819.102805,1779187819.1029499,pose,IDLE,,,1.422562837600708,1.5895355939865112,-0.2947938144207001,-5.3668389320373535,-22.618017196655273,50.091251373291016,,,,,,,,,,
1779187819.200411,1779187819.2005937,pose,IDLE,,,1.6095049381256104,1.751852035522461,-0.1515703946352005,18.628332138061523,15.363008499145508,52.66059875488281,,,,,,,,,,
1779187819.3001752,1779187819.300337,pose,IDLE,,,1.8344883918762207,1.8957749605178833,-0.19140759110450745,-27.023359298706055,-11.093843460083008,48.50722885131836,,,,,,,,,,
1779187819.4005396,1779187819.4006956,pose,IDLE,,,2.0409953594207764,2.0809848308563232,-0.22595249116420746,-29.36692237854004,-42.351226806640625,86.87657165527344,,,,,,,,,,
1779187819.499862,1779187819.500042,pose,IDLE,,,2.3145837783813477,1.9090129137039185,-0.08138148486614227,-151.29751586914062,-46.70697784423828,-72.38630676269531,,,,,,,,,,
1779187819.5566103,1779187819.5589123,frame,IDLE,189,img_000189.png,,,,,,,,,,,,,,,,
1779187819.6000347,1779187819.6002028,pose,IDLE,,,2.5338146686553955,2.0248260498046875,-0.18956783413887024,110.73799896240234,-66.45881652832031,149.85012817382812,,,,,,,,,,
